file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./json/JsonObject.java,json.JsonObject$HashIndexTable,HashIndexTable/0,true,147,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,at/1[int],false,53,1,2,0,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,remove/1[E],false,133,4,2,2,19,1,4,1,2,0,0,0,1,0,0,0,7,8,0,2,0,0,1,16,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,size/0,false,158,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"swap/3[java.lang.Object[],int,int]",false,233,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,sort/1[java.util.Comparator<E>],false,166,2,2,2,5,0,0,1,2,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,"atPut/2[int,E]",false,60,1,4,1,13,0,1,2,1,0,0,1,0,0,0,0,3,5,2,2,0,0,0,10,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,with/1[E],false,38,2,1,1,5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,9,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,Vector/1[int],true,44,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/home/octavel/msc_thesis_shenanigans/msc_thesis_2021/input_data/awfy_codebases_separated/Json/./som/Vector.java,som.Vector,hasSome/1[som.TestInterface<E>],false,96,2,3,1,8,2,1,1,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,10,1,0,false
